sku,image_url
NTS1-EKS06226B-1_3,https://cdn.globalso.com/aolga-hk/347.jpg
NTS1-XT-9S,https://cdn.globalso.com/aolga-hk/XT-9S.jpg
NTS1-XT-9S_2,https://cdn.globalso.com/aolga-hk/XT-9S2.jpg
NTS1-XT-9S_3,https://cdn.globalso.com/aolga-hk/Hd512fa412cf44326a1636b234264c0bch1.jpg
NTS1-XT-9S_4,https://cdn.globalso.com/aolga-hk/Hfea06e67ca1f4371ad26b9b70a9471224.jpg
NTS1-XT-9S_5,https://cdn.globalso.com/aolga-hk/微信图片_20201104180612.jpg
NTS1-EKS08125,https://cdn.globalso.com/aolga-hk/184.jpg
NTS1-EKS08125_2,https://cdn.globalso.com/aolga-hk/260.jpg
NTS1-EKS10108,https://cdn.globalso.com/aolga-hk/10108-1.jpg
NTS1-EKS10108_2,https://cdn.globalso.com/aolga-hk/10108-2.jpg
NTS1-EKS10108_3,https://cdn.globalso.com/aolga-hk/10108-3.jpg
NTS1-EKS10108_4,https://cdn.globalso.com/aolga-hk/10108-4.jpg
NTS1-FK-1623,https://cdn.globalso.com/aolga-hk/1-1.jpg
NTS1-FK-1623_2,https://cdn.globalso.com/aolga-hk/1-2.jpg
NTS1-FK-1623_3,https://cdn.globalso.com/aolga-hk/1-3.jpg
NTS1-FK-1623_4,https://cdn.globalso.com/aolga-hk/1-45.jpg
NTS1-FK-1623_5,https://cdn.globalso.com/aolga-hk/1-5.jpg
NTS1-FK-1623_6,https://cdn.globalso.com/aolga-hk/1-6.jpg
NTS1-LL-8710d,https://cdn.globalso.com/aolga-hk/330.jpg
NTS1-LL-8710d_2,https://cdn.globalso.com/aolga-hk/244.jpg
NTS1-LL-8710d_3,https://cdn.globalso.com/aolga-hk/96.jpg
NTS1-LL-8710d_4,https://cdn.globalso.com/aolga-hk/93.jpg
NTS1-K584PN,https://cdn.globalso.com/aolga-hk/187.jpg
NTS1-K105MN,https://cdn.globalso.com/aolga-hk/185.jpg
NTS1-HOT-YO8,https://cdn.globalso.com/aolga-hk/120385589382.jpg
NTS1-HOT-YO8_2,https://cdn.globalso.com/aolga-hk/78.jpg
NTS1-HOT-YO8_3,https://cdn.globalso.com/aolga-hk/2cdf.jpg
NTS1-HOT-YO8_4,https://cdn.globalso.com/aolga-hk/10.jpg
NTS1-HOT-YO8_5,https://cdn.globalso.com/aolga-hk/fdf.jpg
NTS1-HOT-YO8_6,https://cdn.globalso.com/aolga-hk/224.jpg
NTS1-HOT-W20,https://cdn.globalso.com/aolga-hk/713.jpg
NTS1-HOT-W20_2,https://cdn.globalso.com/aolga-hk/86.jpg
NTS1-HOT-W20_3,https://cdn.globalso.com/aolga-hk/92.jpg
NTS1-HOT-W20_4,https://cdn.globalso.com/aolga-hk/1010.jpg
NTS1-HOT-W15,https://cdn.globalso.com/aolga-hk/Hdcdc4cdfd0b74ca3aee637d9fb15a71bw1.jpg
NTS1-HOT-W15_2,https://cdn.globalso.com/aolga-hk/H4dbb3bdf70cc4847ba3deba1ad5d3f64p1.jpg
NTS1-HOT-W15_3,https://cdn.globalso.com/aolga-hk/Hbda8ff80ba67493c9da6f505054297dfg1.jpg
NTS1-HOT-W15_4,https://cdn.globalso.com/aolga-hk/Hca14a31e33ed410694267b6d64f8e73bl1.jpg
NTS1-HOT-W15_5,https://cdn.globalso.com/aolga-hk/Hd8c68266e62d4c83951e847d64cb900bO1.jpg
NTS1-AKT-008,https://cdn.globalso.com/aolga-hk/AKT-008.png
NTS1-AKT-007,https://cdn.globalso.com/aolga-hk/AKT-007（2）.png
NTS1-AKT-007_2,https://cdn.globalso.com/aolga-hk/AKT-007（1）.png
NTS1-AKT-006,https://cdn.globalso.com/aolga-hk/AKT-006（1）1.png
NTS1-AKT-006_2,https://cdn.globalso.com/aolga-hk/AKT-006（2）1.png
NTS1-AKT-005,https://cdn.globalso.com/aolga-hk/250.jpg
NTS1-AKT-005_2,https://cdn.globalso.com/aolga-hk/343.jpg
NTS1-AKT-005_3,https://cdn.globalso.com/aolga-hk/156.jpg
NTS1-AKT-003,https://cdn.globalso.com/aolga-hk/340.jpg
NTS1-AKT-003_2,https://cdn.globalso.com/aolga-hk/425.jpg
NTS1-AKT-003_3,https://cdn.globalso.com/aolga-hk/518.jpg
NTS1-AKT-A,https://cdn.globalso.com/aolga-hk/324.jpg
NTS1-AKT-A_2,https://cdn.globalso.com/aolga-hk/239.jpg
NTS1-AKT-A_3,https://cdn.globalso.com/aolga-hk/419.jpg
NTS1-AKT-A_4,https://cdn.globalso.com/aolga-hk/未标题-18.jpg
NTS1-AKT-J,https://cdn.globalso.com/aolga-hk/未标题-15.jpg
NTS1-AKT-J_2,https://cdn.globalso.com/aolga-hk/237.jpg
NTS1-AKT-J_3,https://cdn.globalso.com/aolga-hk/322.jpg
NTS1-CM-C08A,https://cdn.globalso.com/aolga-hk/120.png
NTS1-CM-C08A_2,https://cdn.globalso.com/aolga-hk/215.png
NTS1-CM-C08A_3,https://cdn.globalso.com/aolga-hk/310.png
NTS1-CM-C08A_4,https://cdn.globalso.com/aolga-hk/46.png
NTS1-CM-C08A_5,https://cdn.globalso.com/aolga-hk/52.png
NTS1-CM-C08A_6,https://cdn.globalso.com/aolga-hk/62.png
NTS1-ST-503D-2e,https://cdn.globalso.com/aolga-hk/503-1.jpg
NTS1-ST-503D-2e_2,https://cdn.globalso.com/aolga-hk/503-2.jpg
NTS1-ST-511,https://cdn.globalso.com/aolga-hk/517.jpg
NTS1-ST-511_2,https://cdn.globalso.com/aolga-hk/421.jpg
NTS1-ST-511_3,https://cdn.globalso.com/aolga-hk/329.jpg
NTS1-ST-511_4,https://cdn.globalso.com/aolga-hk/243.jpg
NTS1-ST-511_5,https://cdn.globalso.com/aolga-hk/511-3.jpg
NTS1-ST-511_6,https://cdn.globalso.com/aolga-hk/511-2.jpg
NTS1-ST-511_7,https://cdn.globalso.com/aolga-hk/ST-511.jpg
NTS1-AC-514K,https://cdn.globalso.com/aolga-hk/H11c9fbd8b77b43faae7165754544f2f78.jpg
NTS1-AC-514K_2,https://cdn.globalso.com/aolga-hk/H02718d96b0014b5fbe9f2d580a9b2e81l.jpg
NTS1-AC-514K_3,https://cdn.globalso.com/aolga-hk/H80554460727f48c39d34482f17089e223.jpg
NTS1-AC-514K_4,https://cdn.globalso.com/aolga-hk/AOLGA-Coffee-Machine-AC-514K6.jpg
NTS1-AC-514K_5,https://cdn.globalso.com/aolga-hk/AOLGA-Coffee-Machine-AC-514K3.jpg
NTS1-AC-514K_6,https://cdn.globalso.com/aolga-hk/AOLGA-Coffee-Machine-AC-514K2.jpg
NTS1-AC-505K,https://cdn.globalso.com/aolga-hk/189.jpg
NTS1-AC-507K,https://cdn.globalso.com/aolga-hk/190.jpg
NTS1-SC-50BLH(E),https://cdn.globalso.com/aolga-hk/193.jpg
NTS1-BC-50BLH(E),https://cdn.globalso.com/aolga-hk/192.jpg
NTS1-CB-40SAR,https://cdn.globalso.com/aolga-hk/191.jpg
NTS1-CB-40SAR_2,https://cdn.globalso.com/aolga-hk/261.jpg
NTS1-CB-40SAR_3,https://cdn.globalso.com/aolga-hk/348.jpg
NTS1-M-25A,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-25A1.jpg
NTS1-M-25A_2,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-25A（3）.jpg
NTS1-M-25A_3,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-25A.jpg
NTS1-M-25A_4,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-25A（2）.jpg
NTS1-M-30A,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-30A4.jpg
NTS1-M-30A_2,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-30A（3）2.jpg
NTS1-M-30A_3,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-30A（2）.jpg
NTS1-M-30A_4,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-30A（1）2.jpg
NTS1-M-40A,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-40A（2）.jpg
NTS1-M-40A_2,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-40A（6）.jpg
NTS1-M-40A_3,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-40A（5）.jpg
NTS1-M-40A_4,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-40A（4）.jpg
NTS1-M-40A_5,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-40A（3）.jpg
NTS1-M-50A,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-50A（4）.jpg
NTS1-M-50A_2,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-50A（3）.jpg
NTS1-M-50A_3,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-50A（2）.jpg
NTS1-M-50A_4,https://cdn.globalso.com/aolga-hk/Absorption-Minibar-M-50A.jpg
