sku,image_url
NTS1-SW-605,"https://cdn.globalso.com/aolga-hk/605-11.jpg,https://cdn.globalso.com/aolga-hk/605-2.jpg,https://cdn.globalso.com/aolga-hk/605-3.jpg,https://cdn.globalso.com/aolga-hk/116.jpg,https://cdn.globalso.com/aolga-hk/49.jpg,https://cdn.globalso.com/aolga-hk/219.jpg,https://cdn.globalso.com/aolga-hk/311.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-605（1）.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-605（2）.jpg,https://cdn.globalso.com/aolga-hk/AOLGA-Electric-Steam-Iron-SW-605.jpg"
NTS1-1640T1-28,"https://cdn.globalso.com/aolga-hk/1188.jpg,https://cdn.globalso.com/aolga-hk/2111.jpg,https://cdn.globalso.com/aolga-hk/未标题-132.jpg"
NTS1-1640T1-28,"https://cdn.globalso.com/aolga-hk/435.jpg,https://cdn.globalso.com/aolga-hk/522.jpg,https://cdn.globalso.com/aolga-hk/293.jpg,https://cdn.globalso.com/aolga-hk/370.jpg"
NTS1-1338,"https://cdn.globalso.com/aolga-hk/未标题-11.jpg,https://cdn.globalso.com/aolga-hk/316.jpg,https://cdn.globalso.com/aolga-hk/510.jpg,https://cdn.globalso.com/aolga-hk/417.jpg"
NTS1-TCL-D,"https://cdn.globalso.com/aolga-hk/tcl-1.jpg,https://cdn.globalso.com/aolga-hk/3333.jpg,https://cdn.globalso.com/aolga-hk/242.jpg,https://cdn.globalso.com/aolga-hk/tcl-2.jpg,https://cdn.globalso.com/aolga-hk/tcl-4.jpg,https://cdn.globalso.com/aolga-hk/68.jpg,https://cdn.globalso.com/aolga-hk/516.jpg"
NTS1-CW300,"https://cdn.globalso.com/aolga-hk/300-3.jpg,https://cdn.globalso.com/aolga-hk/300-1.jpg,https://cdn.globalso.com/aolga-hk/300-4.jpg,https://cdn.globalso.com/aolga-hk/300-5.jpg,https://cdn.globalso.com/aolga-hk/300-2.jpg"
NTS1-CW269,"https://cdn.globalso.com/aolga-hk/269-12.jpg,https://cdn.globalso.com/aolga-hk/269-21.jpg"
NTS1-CW276,"https://cdn.globalso.com/aolga-hk/276-1.jpg,https://cdn.globalso.com/aolga-hk/276-96.jpg,https://cdn.globalso.com/aolga-hk/276-3.jpg,https://cdn.globalso.com/aolga-hk/515.jpg"
NTS1-CW275,"https://cdn.globalso.com/aolga-hk/276-11.jpg,https://cdn.globalso.com/aolga-hk/276-21.jpg,https://cdn.globalso.com/aolga-hk/IMG_0607.jpg,https://cdn.globalso.com/aolga-hk/KX0A0514.jpg,https://cdn.globalso.com/aolga-hk/KX0A0531.jpg"
NTS1-DP-20,https://cdn.globalso.com/aolga-hk/1134.jpg
NTS1-MP-30,"https://cdn.globalso.com/aolga-hk/1133.jpg,https://cdn.globalso.com/aolga-hk/296.jpg,https://cdn.globalso.com/aolga-hk/371.jpg"
NTS1-CW375,"https://cdn.globalso.com/aolga-hk/375.jpg,https://cdn.globalso.com/aolga-hk/375-1.jpg"
